StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1946,17,1,Asian,Bachelor's,12.578103,1,0,Very High,0,0,0,0,3.402044,1
1947,15,1,African American,Bachelor's,2.3587735,2,0,High,0,0,0,0,2.6838548,2
1948,18,0,African American,High School,13.098822,14,1,Very High,1,0,1,0,2.9968562,2
1949,16,0,Asian,Some College,5.6659307,22,1,Low,1,1,0,0,1.2848657,4
1950,15,1,African American,Some College,0.004858689,18,1,Low,0,0,0,0,1.2010533,4
1951,17,1,African American,Some College,2.538721,12,0,Moderate,0,1,0,0,1.9780217,4
1952,18,1,Caucasian,Some College,18.672308,4,1,High,1,1,0,0,3.8366985,0
1953,15,1,Caucasian,Some College,17.347094,25,1,None,1,1,0,0,1.1799034,4
1954,18,1,Asian,High School,4.6721807,21,0,Very High,1,0,0,0,1.5400594,4
1955,17,1,Caucasian,None,15.567438,5,0,High,0,0,0,0,3.1588583,1
1956,17,0,Caucasian,Some College,12.171432,13,0,Very High,0,0,0,1,1.7524968,4
1957,18,1,Caucasian,Bachelor's,19.418095,3,1,Moderate,0,0,0,0,3.0451136,1
1958,15,0,Caucasian,Some College,7.472113,21,0,Moderate,0,1,1,0,1.165604,4
1959,16,1,Caucasian,Bachelor's,13.629212,18,1,High,1,0,0,0,1.7857608,4
1960,17,1,Caucasian,Higher,1.2707144,22,0,High,0,1,0,0,0.84110874,4
1961,15,0,Other,High School,7.924947,6,0,Low,0,1,0,0,2.3971825,3
1962,15,0,African American,Some College,19.276354,3,1,Very High,0,0,0,0,3.576909,0
1963,16,0,Caucasian,Some College,10.779617,1,0,High,1,0,1,0,3.2251582,1
1964,17,0,Caucasian,Higher,5.7575903,26,0,None,0,0,0,0,0.0,4
1965,17,1,African American,Higher,2.4054193,6,1,Low,0,0,1,0,2.8066978,2
1966,15,0,Caucasian,Some College,14.070567,0,1,Moderate,1,0,0,0,3.4218376,1
1967,15,1,Asian,High School,12.89712,14,0,Moderate,0,1,0,0,2.1053092,3
1968,16,0,African American,Some College,7.478774,0,0,High,0,0,0,0,3.160902,1
1969,16,1,Asian,High School,19.018827,1,0,None,0,0,0,0,2.9935415,2
1970,17,1,Caucasian,Some College,0.44405627,9,1,High,1,0,0,0,2.4902203,3
1971,18,1,African American,Bachelor's,6.074477,15,0,High,1,0,1,0,2.1308327,3
1972,17,1,Caucasian,High School,18.42139,24,0,Low,1,0,0,0,0.83846486,4
1973,15,1,Other,Some College,6.418709,27,0,Moderate,1,0,1,0,0.67677104,4
1974,17,1,African American,Some College,5.045057,14,1,Low,1,0,0,0,1.7359565,4
1975,18,0,Caucasian,Some College,10.684408,23,1,Low,1,0,0,0,1.2545726,4
1976,16,1,Caucasian,High School,16.476034,14,1,Moderate,0,0,0,0,1.9226882,4
1977,18,0,Caucasian,Some College,2.062935,0,1,Very High,1,0,0,0,2.1919985,3
1978,18,0,African American,Bachelor's,18.860415,21,1,Low,0,1,1,0,1.7575235,4
1979,18,1,Caucasian,Bachelor's,15.901458,13,0,Moderate,1,0,0,0,1.9241023,4
1980,16,0,African American,High School,3.625005,5,0,Low,1,0,0,0,2.807974,2
1981,18,1,Caucasian,Bachelor's,14.240159,13,1,Low,0,0,0,0,2.1387727,3
1982,18,0,African American,Some College,7.6991744,16,0,Moderate,0,0,1,0,1.363841,4
1983,18,1,Asian,High School,8.045894,17,0,High,0,1,0,0,1.7227261,4
1984,15,0,Asian,None,15.665802,19,1,None,0,1,0,0,1.1921085,4
1985,18,1,Asian,High School,19.255695,18,0,Very High,0,0,0,0,1.5347824,4
1986,16,1,Caucasian,Bachelor's,2.5331175,29,0,None,0,1,0,0,0.11524321,4
1987,18,1,Caucasian,Some College,8.412604,16,0,High,0,1,0,0,1.5623596,4
1988,18,1,African American,Some College,9.618833,15,0,High,1,0,0,0,2.0960326,3
1989,16,0,Caucasian,High School,7.5262365,7,1,Moderate,0,1,0,0,3.0092382,1
1990,18,1,Caucasian,Some College,7.2637825,6,0,Low,0,0,0,0,2.071108,3
1991,16,0,Caucasian,None,1.0453733,19,1,Moderate,0,0,1,0,1.7473564,4
1992,18,0,Caucasian,High School,13.7107725,27,0,High,1,1,0,0,1.0798674,4
1993,16,0,Caucasian,Some College,8.724288,11,0,High,0,0,1,0,2.2714002,3
1994,18,1,Asian,High School,3.8958762,8,0,Moderate,0,1,0,0,2.117233,3
1995,18,0,Caucasian,Bachelor's,16.32067,26,1,Moderate,0,0,0,0,0.7435924,4
1996,15,0,African American,High School,16.051214,13,0,High,0,1,0,0,1.8927459,4
1997,15,0,Caucasian,Some College,9.727833,19,1,Very High,0,0,0,0,1.5864642,4
1998,18,1,African American,Some College,5.969013,0,0,High,0,0,1,0,3.512323,0
1999,18,1,Caucasian,Some College,12.761854,9,1,High,0,0,1,0,2.6292114,2
2000,17,0,Asian,High School,5.763043,16,1,Moderate,1,1,0,0,1.8366427,4
2001,16,1,Asian,None,4.7201586,16,1,High,1,0,1,0,1.8343592,4
2002,17,1,Caucasian,Bachelor's,14.610293,16,1,High,0,0,0,0,1.766056,4
2003,15,0,Other,High School,0.8065048,3,0,High,1,0,1,0,3.2017102,1
2004,15,0,Other,Bachelor's,1.8953694,16,1,Moderate,0,0,0,0,1.2638907,4
2005,15,1,Asian,Higher,0.13576348,0,1,Moderate,0,1,1,0,1.4277244,4
2006,15,0,Asian,High School,3.0588636,19,0,Moderate,0,0,1,0,1.0707079,4
2007,18,1,Caucasian,High School,1.3798002,22,0,Moderate,0,0,0,0,0.8327175,4
2008,15,1,African American,Some College,19.916048,1,0,Moderate,0,0,0,0,3.1302228,1
2009,18,1,Caucasian,Higher,5.7761993,7,0,High,1,0,0,0,2.537099,2
2010,18,1,Caucasian,Bachelor's,2.9853601,12,0,Moderate,1,0,0,0,1.6710762,4
2011,15,1,Other,Some College,0.0,22,0,Low,0,1,1,0,0.8165507,4
2012,15,1,Caucasian,Some College,18.722511,24,0,High,0,1,0,0,1.1314027,4
2013,16,0,Asian,High School,10.403205,29,0,High,0,0,0,0,0.33315423,4
2014,17,0,Asian,Higher,7.296362,21,1,Moderate,0,0,0,0,1.489063,4
2015,15,1,Asian,Higher,17.467829,19,1,Low,0,1,0,0,1.68333,4
2016,16,1,Other,High School,0.0,21,1,Very High,1,1,0,0,1.9219421,4
2017,16,1,Caucasian,High School,6.7001715,14,0,High,0,0,0,0,1.940007,4
2018,17,0,Caucasian,High School,4.1456504,19,0,Low,1,0,0,0,1.0658487,4
2019,18,1,Caucasian,High School,7.5559363,22,1,None,0,0,0,0,0.96898615,4
2020,15,0,Caucasian,Bachelor's,6.3336873,8,1,Moderate,1,0,0,0,2.686145,2
2021,17,1,Caucasian,High School,13.54608,2,1,High,1,1,0,0,3.5206125,0
2022,15,1,Caucasian,None,5.791654,2,0,Low,1,0,0,0,2.8159733,2
2023,16,0,Asian,High School,11.543995,1,0,Moderate,1,1,0,0,3.4875107,1
2024,16,0,African American,Higher,1.3178433,0,1,Moderate,0,0,1,0,3.592129,0
2025,18,1,Caucasian,Some College,3.8257833,13,0,High,0,0,0,0,1.5784416,4
2026,16,1,African American,Some College,8.148106,16,0,Moderate,1,0,1,0,1.8860081,4
2027,16,1,Caucasian,High School,18.738985,12,1,Moderate,0,1,0,0,2.366011,3
2028,17,0,Caucasian,Higher,7.5450397,18,1,Very High,1,0,1,0,2.4349344,3
2029,15,0,Asian,Bachelor's,13.281483,29,0,Low,0,0,0,0,0.39318648,4
2030,15,0,African American,High School,5.1017447,22,0,Low,0,1,1,0,0.7132677,4
2031,17,0,Asian,None,2.5406716,14,1,High,0,1,1,0,2.57445,2
2032,18,0,Caucasian,None,1.170732,26,0,Low,1,1,0,0,0.7005399,4
2033,15,0,Asian,High School,6.10827,24,1,High,1,0,1,0,1.5862893,4
2034,16,1,African American,Some College,3.1532207,13,1,None,0,1,0,0,2.0585754,3
2035,15,1,African American,Bachelor's,0.0,1,1,Low,0,1,0,0,3.12964,1
2036,16,0,African American,Some College,15.215186,6,1,Very High,1,1,0,0,3.5391986,0
2037,18,1,Asian,Bachelor's,0.3167614,16,0,Moderate,1,1,1,0,2.0599666,3
2038,17,1,African American,Some College,11.156202,17,0,High,0,1,1,0,1.7560354,4
2039,15,0,African American,Some College,7.5892277,5,0,Low,1,1,0,0,2.622601,2
2040,17,1,Other,Some College,10.131,26,0,Low,0,0,0,0,0.26286116,4
2041,15,0,Asian,High School,11.256605,20,0,High,0,1,1,0,1.7044151,4
2042,16,0,Caucasian,High School,6.267354,7,0,Moderate,0,0,0,0,2.10445,3
2043,17,1,Asian,Some College,0.0,27,1,Moderate,1,1,1,0,0.8375123,4
2044,15,0,Caucasian,None,14.668037,26,0,None,1,1,0,0,0.556828,4
2045,16,0,Caucasian,High School,17.425539,1,0,Moderate,1,0,0,0,3.350131,1
2046,17,0,African American,Some College,3.8516326,0,0,High,1,0,0,0,3.2796462,1
2047,17,0,Other,Higher,1.9523752,15,0,High,0,1,0,0,1.556329,4
2048,15,0,Other,Some College,17.955915,6,0,High,1,0,0,0,2.8463788,2
2049,15,0,Caucasian,Bachelor's,6.997909,21,0,High,0,0,0,0,1.1378998,4
2050,15,0,African American,Some College,11.026348,23,0,Moderate,1,0,0,0,1.3917878,4
2051,16,0,Caucasian,Some College,7.1908627,10,1,Moderate,0,0,0,0,2.1827953,3
2052,15,1,Other,Some College,2.5160468,14,1,High,1,0,0,0,2.2538712,3
2053,17,1,Other,Bachelor's,11.786633,12,1,Low,1,0,0,0,2.25402,3
2054,17,1,African American,Some College,10.502817,29,0,Low,1,0,0,0,0.392549,4
2055,15,0,Asian,Some College,4.059871,23,0,Very High,1,1,0,0,1.4848577,4
2056,15,0,Asian,Some College,9.037381,1,0,None,0,0,0,0,2.6720934,2
2057,18,1,African American,Some College,15.938951,13,0,Low,1,0,0,0,1.8315113,4
2058,17,1,Caucasian,High School,0.0,0,1,Moderate,0,1,1,0,0.758183,4
2059,16,1,Caucasian,None,1.9383465,5,0,High,1,0,0,0,2.9381754,2
2060,18,0,African American,None,10.96043,8,1,Moderate,1,0,1,0,3.054924,1
2061,15,1,African American,Bachelor's,14.054766,27,0,Moderate,0,1,0,0,0.9175822,4
2062,15,1,Caucasian,High School,15.854068,6,0,Very High,1,0,1,0,3.4608846,1
2063,17,0,Other,High School,12.582352,17,0,High,0,0,0,0,1.8419077,4
2064,15,1,Caucasian,Some College,3.0531633,23,0,High,1,1,0,0,1.1859856,4
2065,16,0,African American,High School,14.203465,8,1,None,1,0,1,0,2.4222307,3
2066,17,0,African American,Some College,13.546837,22,0,Low,0,0,0,0,0.91266066,4
2067,15,0,African American,High School,0.48853767,3,0,Moderate,0,1,0,0,3.0733044,1
2068,17,1,African American,Higher,8.234953,8,0,Low,0,0,0,0,2.167283,3
2069,15,1,Caucasian,Bachelor's,6.659005,3,0,None,1,1,0,0,2.5538645,2
2070,15,0,Caucasian,Bachelor's,13.388241,11,0,Low,1,0,1,0,2.4486024,3
2071,15,1,African American,Some College,4.322716,3,1,Moderate,0,0,1,0,3.4632392,1
2072,16,1,African American,Some College,11.817438,24,1,High,1,1,0,0,1.4428688,4
2073,16,1,Caucasian,High School,18.26412,29,1,High,0,0,0,0,0.9131278,4
2074,17,1,Asian,None,15.956047,23,0,None,0,0,1,0,0.9237532,4
2075,15,0,Caucasian,None,18.429155,19,0,Moderate,0,1,1,0,1.843597,4
2076,15,1,African American,Some College,19.57012,13,0,Low,0,0,0,0,2.0966454,3
2077,16,0,Asian,Some College,0.21340254,23,1,Moderate,0,1,0,0,0.8753671,4
2078,15,0,Caucasian,Some College,12.454825,23,1,Moderate,0,1,0,0,1.4490004,4
2079,16,1,Caucasian,None,8.256788,6,1,Moderate,0,0,1,0,3.0811934,1
2080,15,0,Asian,Some College,0.0,25,0,High,1,1,0,0,1.1187524,4
2081,17,1,African American,Some College,5.036294,12,0,High,0,0,0,0,2.0622008,3
2082,15,1,African American,Some College,19.62059,21,0,High,0,1,0,0,1.5629116,4
2083,15,0,Asian,Some College,12.274159,7,0,High,0,0,1,0,2.4928381,3
2084,18,0,Asian,High School,15.8707485,22,0,High,0,0,1,0,1.100172,4
2085,16,0,Other,Bachelor's,1.7119911,4,0,High,0,0,0,0,2.6935985,2
2086,15,0,African American,Some College,3.6691577,11,1,Moderate,0,0,0,0,1.6848422,4
2087,15,1,Caucasian,High School,15.168074,12,0,Moderate,1,0,1,0,2.4235854,3
2088,18,1,Caucasian,High School,0.43973044,28,0,High,1,1,0,0,0.4050526,4
2089,18,1,Caucasian,Some College,16.33756,19,0,None,0,0,0,0,0.6513407,4
2090,16,0,African American,Bachelor's,0.27898037,13,0,High,0,0,0,0,1.7948598,4
2091,18,0,Caucasian,Some College,13.142377,27,1,Very High,0,1,0,0,0.9636319,4
2092,17,0,Other,High School,7.3018785,17,0,High,0,0,0,0,1.9307828,4
2093,18,1,African American,Bachelor's,12.2298975,26,0,None,1,1,0,0,0.99433476,4
2094,17,0,African American,Some College,13.920629,23,1,Moderate,1,0,0,0,1.3543271,4
2095,16,1,Caucasian,Some College,6.8495045,24,0,High,1,0,1,0,0.70357317,4
2096,16,0,Caucasian,Some College,2.159249,19,0,Very High,0,1,0,0,1.5239452,4
2097,16,1,Caucasian,High School,1.3929174,3,1,Moderate,1,0,0,0,3.3586943,1
2098,16,1,Caucasian,Some College,11.778721,20,1,High,0,0,0,0,1.7656952,4
2099,16,0,Caucasian,High School,10.413107,17,0,High,0,0,0,0,1.7874026,4
2100,17,0,African American,Higher,14.84402,6,0,Low,0,1,1,0,3.1540232,1
2101,17,1,Asian,Some College,10.19471,14,0,High,1,1,0,0,2.0051446,3
2102,16,1,Asian,Some College,8.4489155,20,1,Moderate,1,0,0,0,1.7207596,4
2103,18,0,African American,Some College,7.9617434,5,0,Moderate,0,1,0,0,3.1270561,1
2104,15,0,Caucasian,Bachelor's,0.52893806,0,1,Moderate,0,0,0,0,1.4419187,4
2105,16,1,Asian,Bachelor's,6.711144,19,1,High,1,0,0,0,1.6209213,4
2106,18,0,Asian,Some College,19.520403,0,1,High,1,1,0,0,2.1962173,3
2107,15,1,Caucasian,Some College,17.471111,7,0,Moderate,0,1,0,0,3.1030753,1
2108,16,1,Asian,Some College,6.587561,27,0,High,1,0,0,0,0.4736234,4
2109,16,0,Caucasian,Some College,11.755908,20,0,High,0,0,0,0,1.0438659,4
2110,17,0,Asian,High School,16.945934,15,1,High,1,0,0,0,2.3855307,3
2111,15,0,Other,Some College,8.825487,27,0,Moderate,0,1,0,0,0.2701103,4
2112,15,0,Caucasian,High School,0.35915726,21,0,None,0,1,0,0,0.43898174,4
2113,18,0,Asian,Bachelor's,1.4902092,15,0,Moderate,1,0,1,0,1.5580598,4
2114,17,1,African American,High School,10.207854,0,1,High,1,1,0,0,3.6809614,0
2115,17,1,Other,Higher,19.388788,16,0,Low,0,1,0,0,2.1105838,3
2116,17,0,Caucasian,Some College,13.864191,8,0,Very High,0,1,1,0,3.2915409,1
2117,17,0,Asian,Some College,0.0,24,0,High,0,1,0,0,0.42776334,4
2118,15,0,Caucasian,Some College,3.7872176,2,0,High,0,0,0,0,2.8464875,2
2119,15,1,Caucasian,High School,15.426463,19,0,High,1,0,1,0,1.7723554,4
2120,16,0,Caucasian,High School,16.828794,28,1,Moderate,0,0,0,0,0.79751766,4
2121,16,0,Other,None,12.353891,6,1,High,1,1,0,0,3.5209315,0
2122,17,1,Asian,Some College,12.888463,17,0,Moderate,0,1,0,0,1.5913657,4
2123,17,1,Asian,Some College,0.56674904,11,0,High,1,0,0,0,1.8640736,4
2124,17,0,Other,Some College,16.570604,18,1,High,0,1,0,0,2.4118407,3
2125,16,0,Caucasian,High School,15.765504,15,0,High,0,0,0,0,2.137692,3
2126,18,0,Caucasian,High School,5.1807027,21,0,High,0,0,0,0,1.0733334,4
2127,18,1,Caucasian,Some College,14.173534,26,0,None,1,0,0,0,0.3124796,4
2128,16,0,Caucasian,Bachelor's,4.297092,23,0,None,0,0,0,0,0.5022261,4
2129,16,0,Caucasian,Some College,0.8066032,16,0,High,0,0,1,0,1.4903089,4
2130,16,0,Caucasian,Some College,4.022731,19,1,Low,1,0,0,0,0.8765441,4
2131,16,1,Caucasian,Some College,3.5725775,14,1,Moderate,1,1,0,0,2.051919,3
2132,16,1,Caucasian,None,6.75496,0,0,Moderate,1,0,0,0,3.2943325,1
2133,16,0,Caucasian,Higher,8.36899,1,0,None,0,0,0,0,2.6078393,2
2134,17,0,Caucasian,Some College,10.170778,7,0,None,0,0,0,0,2.207002,3
2135,17,1,Other,High School,9.535077,0,1,High,1,1,0,0,1.6293559,4
2136,17,1,Asian,Some College,5.413492,24,0,High,0,0,0,0,0.49374112,4
2137,17,1,Other,High School,0.58341336,1,0,Moderate,0,1,1,0,3.2043133,1
2138,16,1,Caucasian,Higher,12.102033,0,1,Very High,0,0,0,0,2.068112,3
2139,18,1,Caucasian,High School,7.9148965,8,0,Low,1,0,0,0,2.281345,3
2140,15,1,Asian,Some College,5.973443,8,1,Low,0,1,0,0,2.4821725,3
2141,16,1,Caucasian,High School,17.338821,12,0,High,1,0,1,0,2.622179,2
2142,15,1,Caucasian,Some College,14.934866,5,0,High,0,0,1,0,3.350592,1
2143,18,1,Caucasian,Some College,17.155312,29,0,Moderate,1,0,1,0,0.84117573,4
2144,17,0,Caucasian,Some College,9.899656,14,0,Very High,1,0,1,0,2.3719828,3
2145,18,0,Caucasian,Some College,2.618625,18,1,Very High,0,1,0,0,1.9225913,4
2146,16,0,Caucasian,Bachelor's,13.924429,20,0,None,0,0,0,0,1.0075173,4
2147,17,1,African American,None,4.1214757,14,0,Low,1,0,0,0,1.5538733,4
2148,16,0,Caucasian,High School,8.824594,17,0,High,0,0,0,0,1.2476928,4
2149,17,1,Caucasian,High School,1.3000158,6,0,Moderate,1,0,0,0,2.4607434,3
2150,15,1,Asian,Higher,16.506168,25,0,None,1,0,1,0,0.9633404,4
2151,15,0,Caucasian,High School,2.518813,10,0,High,0,0,0,0,2.083698,3
2152,15,1,Caucasian,Some College,18.06195,7,1,Moderate,0,0,1,0,2.9421988,2
2153,18,0,Asian,Some College,17.284613,5,1,Moderate,0,0,1,0,3.1794508,1
2154,16,0,Caucasian,High School,9.291656,7,0,Low,1,0,0,0,2.6273372,2
2155,18,0,Caucasian,High School,14.887364,1,0,High,0,0,1,0,3.1094935,1
2156,15,1,Caucasian,High School,12.388902,18,0,Moderate,1,0,0,0,1.4229175,4
2157,16,0,Caucasian,Some College,16.061512,15,0,Low,1,1,0,0,2.0582044,3
2158,15,1,African American,High School,8.636102,6,1,Moderate,0,0,0,0,2.917011,2
2159,18,0,Asian,None,15.716169,9,1,Moderate,0,1,0,0,3.184442,1
2160,18,0,Caucasian,Bachelor's,9.249136,11,0,Very High,0,0,1,0,2.6053753,2
2161,18,0,African American,Higher,18.819315,16,0,Very High,1,1,0,0,2.3460257,3
2162,15,1,African American,High School,9.727442,0,1,Low,0,0,0,0,2.239464,3
2163,16,1,Caucasian,High School,9.252385,21,1,High,0,0,0,0,1.7511634,4
2164,16,1,African American,None,15.701437,0,1,High,1,1,0,0,2.9527216,2
2165,15,0,Caucasian,Some College,16.431553,6,0,High,0,1,0,0,3.0721366,1
2166,16,0,Caucasian,Bachelor's,11.089783,3,0,Moderate,0,0,0,0,2.8093116,2
2167,15,1,Caucasian,High School,3.5959563,2,1,None,0,0,0,0,2.64406,2
2168,16,1,Caucasian,High School,9.355165,18,0,High,1,0,0,0,1.3974291,4
2169,17,1,Caucasian,Some College,19.36145,14,1,Low,0,0,0,0,2.4400606,3
2170,17,1,Asian,Some College,15.059724,3,0,Low,0,0,0,0,2.6268191,2
2171,18,1,Caucasian,None,16.223251,24,0,High,1,1,0,0,1.4684289,4
2172,17,1,Caucasian,Some College,0.65651,8,0,Very High,0,0,1,0,2.380667,3
2173,17,0,Caucasian,High School,9.357189,12,1,Low,1,0,0,0,2.3034534,3
2174,17,1,Asian,High School,12.932423,17,0,High,0,0,0,0,1.5961281,4
2175,15,0,African American,Some College,16.600655,20,1,Moderate,0,1,0,0,1.6853892,4
2176,17,0,African American,Bachelor's,0.9854731,15,0,High,0,1,0,0,1.8970003,4
2177,17,1,Asian,Some College,17.048779,0,1,Moderate,0,0,0,0,3.4967766,1
2178,18,1,Asian,Bachelor's,10.968019,3,1,Low,0,0,1,0,3.3612309,1
2179,17,0,Caucasian,Some College,3.9462795,17,0,Low,0,0,0,0,0.82170165,4
2180,17,1,African American,Some College,6.345104,7,1,Moderate,0,0,1,0,2.6404762,2
2181,16,1,Asian,Some College,5.638591,19,0,Low,0,0,1,0,0.8972169,4
2182,18,0,Other,Bachelor's,10.617181,15,0,None,0,1,1,0,1.6746762,4
2183,18,0,Asian,Bachelor's,1.0337136,20,0,High,0,1,0,0,0.9063538,4
2184,18,0,Caucasian,None,3.1707232,10,1,Moderate,0,0,1,0,2.419029,3
2185,18,1,Caucasian,Bachelor's,16.25386,19,1,High,1,0,0,0,2.131447,3
2186,18,0,Caucasian,Bachelor's,2.6520798,20,0,Low,0,0,0,0,1.0308026,4
2187,18,1,Asian,Some College,4.6679254,20,1,High,0,0,0,0,1.5095198,4
2188,15,0,Caucasian,High School,9.067412,20,0,Moderate,1,1,1,0,1.7892399,4
2189,17,0,Caucasian,Bachelor's,10.342418,26,1,None,0,0,0,0,0.596417,4
2190,18,0,Asian,Bachelor's,15.272209,18,0,Moderate,0,0,0,0,1.4145557,4
2191,17,1,Caucasian,High School,8.946649,22,0,None,0,1,1,0,1.2421763,4
2192,17,1,Asian,Higher,15.797293,18,0,High,1,0,0,0,1.9347838,4
2193,15,0,Caucasian,None,12.366926,0,1,High,0,1,0,0,2.31577,3
2194,18,0,Caucasian,High School,2.2619948,18,0,Moderate,1,1,0,0,1.8186126,4
2195,16,0,Caucasian,Some College,3.1266289,10,0,Low,1,1,1,0,2.3631215,3
2196,15,1,Asian,Some College,8.740675,2,0,Low,0,0,0,0,2.7913394,2
2197,16,0,Caucasian,Some College,7.937788,7,1,Moderate,1,0,0,0,2.954534,2
2198,17,1,Caucasian,None,14.870886,19,0,High,0,0,0,0,1.8128871,4
2199,17,0,Other,Higher,11.614743,18,1,Low,0,0,0,0,1.1414566,4
2200,15,0,Caucasian,None,7.7626615,9,0,None,0,1,0,0,2.2953622,3
2201,15,0,African American,High School,3.4152057,15,0,Moderate,1,0,0,0,1.6771008,4
2202,16,0,African American,None,4.536742,4,0,Moderate,0,0,0,0,2.752164,2
2203,18,0,Caucasian,Some College,11.51002,19,1,Low,0,0,0,0,1.2014446,4
2204,16,0,African American,Bachelor's,8.468776,8,1,Moderate,1,1,1,0,2.9011855,2
2205,15,1,Caucasian,Some College,10.298551,7,0,Moderate,1,0,0,0,2.6768274,2
2206,16,0,African American,Bachelor's,3.4135487,10,0,Moderate,1,0,0,0,2.2976398,3
2207,15,1,Caucasian,None,13.258125,15,0,Moderate,0,0,0,0,1.451441,4
2208,16,0,African American,Some College,17.050776,6,0,High,0,1,0,0,2.981787,2
2209,15,0,Caucasian,Some College,5.15879,14,1,None,0,0,1,0,1.4152215,4
2210,15,1,African American,Some College,9.830284,23,0,Low,1,0,0,0,0.92853934,4
2211,15,0,Caucasian,None,19.510546,28,0,Moderate,0,0,0,0,0.9840318,4
2212,18,1,Caucasian,Some College,6.664835,20,1,Moderate,1,0,0,0,1.3829358,4
2213,16,1,Caucasian,Some College,11.900927,19,1,Moderate,0,1,0,0,1.8638998,4
2214,16,0,Caucasian,Some College,1.803914,22,0,High,1,1,0,0,1.2284288,4
2215,16,1,Asian,Some College,12.1203,16,0,High,1,0,1,0,2.1373932,3
2216,15,1,Caucasian,High School,1.7926354,5,0,Low,1,0,1,0,2.4345324,3
2217,16,0,Other,Some College,19.18471,14,0,High,0,0,0,0,2.2564883,3
2218,16,1,Other,High School,14.313253,7,0,Moderate,0,1,0,0,2.689155,2
2219,15,0,African American,Bachelor's,15.763196,6,1,Low,0,0,0,0,3.1312358,1
2220,17,0,Caucasian,Some College,14.0820875,1,1,Very High,0,1,0,0,3.770284,0
2221,15,0,Caucasian,High School,11.79458,29,0,High,0,1,0,0,0.7995912,4
2222,16,0,Asian,Higher,0.0,12,0,Very High,1,1,0,0,2.9646683,2
2223,15,1,Caucasian,Some College,17.167467,29,0,Low,0,1,0,0,0.70276034,4
2224,17,0,Caucasian,None,19.136713,22,0,Low,1,0,1,0,1.1936178,4
2225,15,0,African American,Some College,9.980723,28,0,Moderate,0,1,0,0,0.2999519,4
2226,16,1,Asian,High School,18.630701,5,0,High,0,1,0,0,3.299579,1
2227,17,0,Asian,Bachelor's,11.666658,28,0,Low,0,0,0,0,0.2123671,4
2228,18,0,Caucasian,Bachelor's,10.767684,4,0,High,1,1,1,0,3.526125,0
2229,16,1,African American,Higher,9.089655,19,0,Moderate,0,1,0,0,1.611738,4
2230,17,1,Caucasian,Some College,4.1857553,0,0,Moderate,1,1,0,0,3.343051,1
2231,17,1,Caucasian,Some College,0.07439321,28,0,High,0,0,0,0,0.02646866,4
2232,18,1,Asian,Some College,4.8301244,17,0,High,1,0,0,0,1.6364031,4
2233,15,1,Caucasian,High School,10.194464,14,0,None,0,0,0,0,1.7097014,4
2234,15,1,Caucasian,Some College,7.599199,22,0,Very High,0,1,1,0,1.4851118,4
2235,16,1,Caucasian,Some College,8.969705,9,0,Moderate,1,1,0,0,2.9994092,2
2236,18,0,Asian,None,0.0,2,1,None,1,1,0,0,3.515416,0
2237,15,1,Asian,Some College,7.0054474,4,0,High,0,0,0,0,2.9181392,2
2238,18,1,African American,Bachelor's,9.043659,23,0,Very High,1,1,0,0,1.3622336,4
2239,15,1,Asian,Bachelor's,2.670311,28,0,High,0,0,0,0,0.20506796,4
2240,17,0,Caucasian,None,0.95915467,12,0,High,1,0,1,0,2.2332394,3
2241,15,0,Caucasian,None,15.50819,7,1,High,0,1,0,0,3.159303,1
2242,18,1,Caucasian,High School,11.413664,21,1,Very High,0,0,1,0,1.9946117,4
2243,17,1,Caucasian,Bachelor's,15.214096,20,0,None,0,0,0,0,0.9990885,4
2244,17,1,Caucasian,High School,2.997256,28,0,High,1,1,0,0,0.5219557,4
2245,17,0,Other,Some College,11.436576,1,0,High,1,0,0,0,3.4636877,1
2246,18,0,Caucasian,High School,5.0728493,8,0,None,0,1,0,0,1.9879647,4
2247,16,1,Caucasian,Some College,4.5612364,16,0,Moderate,1,0,0,0,1.6819048,4
2248,16,0,Caucasian,High School,0.23052028,26,0,Moderate,0,0,0,0,0.11263506,4
2249,16,1,Caucasian,Some College,2.6068144,17,0,High,1,0,0,0,1.9079839,4
2250,18,0,Other,High School,6.1853623,0,0,None,0,0,0,0,1.1979333,4
2251,17,0,Caucasian,Some College,2.3375752,0,1,High,0,0,0,0,3.2152727,1
2252,16,1,Caucasian,High School,19.717169,11,0,Low,0,0,0,0,2.1902692,3
2253,18,1,Asian,Some College,6.172653,19,0,Moderate,0,0,1,0,1.1509662,4
2254,16,1,Caucasian,Bachelor's,2.606479,19,0,High,0,0,0,0,0.69015133,4
2255,15,1,Caucasian,High School,3.9816463,20,0,Moderate,1,0,0,0,1.5199553,4
2256,16,0,Caucasian,Bachelor's,11.754065,4,1,Moderate,0,0,0,0,3.1689887,1
2257,16,0,African American,Some College,1.2808704,7,0,None,1,0,0,0,1.8081646,4
2258,17,0,Other,High School,17.248682,26,1,High,1,0,0,0,1.1158787,4
2259,18,1,Asian,Some College,19.229994,14,0,Very High,0,0,0,0,2.003308,3
2260,17,0,Caucasian,High School,4.9349484,26,1,Very High,0,0,0,0,0.8897149,4
2261,17,1,Asian,Some College,9.001905,2,1,High,1,1,0,0,3.9846735,0
